# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-16T19:51:50.913Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"dec-opp-find-margin-1786896637200","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:05.322Z"
"dec-opp-find-margin-1786896637415","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:06.086Z"
"dec-opp-find-margin-1786896637628","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:06.823Z"
"dec-opp-find-margin-1786896637848","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:07.567Z"
"dec-opp-find-margin-1786896638068","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:08.353Z"
"dec-opp-find-margin-1786896638288","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:09.081Z"
"dec-opp-find-margin-1786896638494","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:09.837Z"
"dec-opp-find-margin-1786896638704","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:10.575Z"
"dec-opp-find-margin-1786896638926","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:11.305Z"
"dec-opp-find-margin-1786896639140","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:12.076Z"
"dec-opp-find-margin-1786896639360","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:12.858Z"
"dec-opp-find-margin-1786896639573","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:13.608Z"
"dec-opp-find-margin-1786896639793","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:14.346Z"
"dec-opp-find-margin-1786896640022","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:15.086Z"
"dec-opp-find-margin-1786896640247","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:15.848Z"
"dec-opp-find-margin-1786896640470","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:16.597Z"
"dec-opp-find-margin-1786896640708","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:17.340Z"
"dec-opp-find-margin-1786896640930","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:18.067Z"
"dec-opp-find-margin-1786896641142","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:18.791Z"
"dec-opp-find-margin-1786896641384","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:19.520Z"
"dec-opp-find-margin-1786896641598","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:20.268Z"
"dec-opp-find-margin-1786896641805","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:21.041Z"
"dec-opp-find-margin-1786896642013","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:21.802Z"
"dec-opp-find-margin-1786896642233","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:22.548Z"
"dec-opp-find-margin-1786896642468","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:23.313Z"
"dec-opp-find-margin-1786896642676","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:24.054Z"
"dec-opp-find-margin-1786896642880","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:24.785Z"
"dec-opp-find-margin-1786896643085","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:25.540Z"
"dec-opp-find-margin-1786896643302","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:26.304Z"
"dec-opp-find-margin-1786896643511","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:27.055Z"
"dec-opp-find-margin-1786896643724","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:27.799Z"
"dec-opp-find-margin-1786896643941","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:28.568Z"
"dec-opp-find-margin-1786896644157","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:29.344Z"
"dec-opp-find-margin-1786896644381","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:30.136Z"
"dec-opp-find-margin-1786896644601","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:30.918Z"
"dec-opp-find-margin-1786896644820","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:31.698Z"
"dec-opp-find-margin-1786896645028","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:32.449Z"
"dec-opp-find-margin-1786896645261","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:33.233Z"
"dec-opp-find-margin-1786896645476","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:34.017Z"
"dec-opp-find-margin-1786896645694","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:34.781Z"
"dec-opp-find-margin-1786896645913","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:35.558Z"
"dec-opp-find-margin-1786896646129","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:36.316Z"
"dec-opp-find-margin-1786896646337","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:37.110Z"
"dec-opp-find-margin-1786896646556","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:37.921Z"
"dec-opp-find-margin-1786896646780","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:38.697Z"
"dec-opp-find-margin-1786896647001","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:39.466Z"
"dec-opp-find-margin-1786896647233","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:40.264Z"
"dec-opp-find-margin-1786896647461","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:41.052Z"
"dec-opp-find-margin-1786896647686","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:41.851Z"
"dec-opp-find-margin-1786896647910","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:42.630Z"
"dec-opp-find-margin-1786896648136","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:43.417Z"
"dec-opp-find-margin-1786896648356","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:44.189Z"
"dec-opp-find-margin-1786896648576","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:44.977Z"
"dec-opp-find-margin-1786896648797","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:45.745Z"
"dec-opp-find-margin-1786896649011","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:46.493Z"
"dec-opp-find-margin-1786896649225","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:47.267Z"
"dec-opp-find-margin-1786896649430","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:47.999Z"
"dec-opp-find-margin-1786896649647","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:48.745Z"
"dec-opp-find-margin-1786896649857","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:49.510Z"
"dec-opp-find-margin-1786896650066","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:50.270Z"
"dec-opp-find-margin-1786896650292","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:51.030Z"
"dec-opp-find-margin-1786896650520","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:51.791Z"
"dec-opp-find-margin-1786896650735","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:52.528Z"
"dec-opp-find-margin-1786896650964","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:53.317Z"
"dec-opp-find-margin-1786896651180","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:54.099Z"
"dec-opp-find-margin-1786896651401","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:54.871Z"
"dec-opp-find-margin-1786896651629","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:55.651Z"
"dec-opp-find-margin-1786896651836","MARGIN_SQUEEZE","Presión de Margen: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).","El agente margin-analyst-agent detectó la siguiente situación: Compresión severa de margen bruto detectada en Azúcar Zulka 1kg (16.6% vs 20% objetivo).. Impacto potencial estimado: $-380.00 MXN.","-380","PENDING","2026-08-16T16:22:56.435Z"
