# ==============================================================================
# ABARROTES1 - MINI NUBE INTERNAL DATABASE (GOOGLE SHEETS COMPATIBLE CSV)
# GENERATED BY ALL 11 AI AGENTS AT: 2026-08-17T07:29:22.416Z
# TENANT: TENANT_CDMX_01 | STORE: Abarrotes Don Pepe (CDMX Centro)
# SOURCE OF TRUTH: Universal Product Database & Wholesale Scrapers CDMX
# ==============================================================================

=== TABLE: CATALOGO_PRODUCTOS_MAESTRO ===
ean,gtin,upc,sku,product_name,normalized_name,brand,category,presentation,package,unit_type,active,last_seen_at
"000010032","Gamesa Caja de Saladitas Gamesa 200P/13G - ZK","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-saladitas-gamesa-12-grs-200-piezas-pepsico","1.25","1.25","1.25","MXN","200","2026-08-17T07:29:06.203Z","IN_STOCK","98","be5be28f9ba5ed1e47b10bf5795dc6a399c1c52cadcf676a032fca81b79cf51b"
"75005443C","La Corona Caja aceite 1-2-3 500m/24p - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/aceite-1-2-3-500ml-la-corona","589","589","589","MXN","1","2026-08-17T07:29:06.250Z","IN_STOCK","98","ad157ff33602b153db2ba6edca3a1a44dd74fd52427dbd4578c0d530114c9309"
"7501026028304","La Corona Caja Detergente Liquido Roma 1L/12P - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-detergente-liquido-roma-1-litro-12-piezas-fabrica-de-jabon-la-corona","449","449","449","MXN","1","2026-08-17T07:29:06.340Z","IN_STOCK","100","872f954a79b8a1fa86ee35a143d3a5dc783db67fdb2a2b59c42b95b2852602c2"
"7501943458499","Kimberly-Clark Bulto papel higiénico Kleenex 80P/1R/400H - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/bulto-papel-higienico-klennex-440-hojas-1-rollo-80-piezas-kimberly-clark","9.99","9.99","9.99","MXN","80","2026-08-17T07:29:06.388Z","IN_STOCK","100","702bd4dc69d55b30304754cc6b7808dda0b9742786c1411cdb3b9df88168c743"
"7506425605330","Kimberly-Clark Bulto papel higiénico Vogue 600H/10P/4R - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/vogue-650hd-kimberly-clark","49.9","49.9","49.9","MXN","10","2026-08-17T07:29:06.435Z","IN_STOCK","100","0e91048ef5afc505c985086aade1e919aba89846a84aa463858fdec97548b3b1"
"7501761869149","Gamesa Caja Harina para Hot Cakes Gamesa Tradicional 800g/10p - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-harina-para-hot-cakes-gamesa-tradicional-950-grs-10-piezas-pepsico","549","549","549","MXN","1","2026-08-17T07:29:06.531Z","IN_STOCK","100","3a9598e6daee72526445bacc68c190147079cbde6067bab125d0769ca99c79db"
"7501025403485","Alen Caja Limpiador Pinol Regular 12/828 ML - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/limpiador-pinol-828ml-alen","399","399","399","MXN","1","2026-08-17T07:29:06.623Z","IN_STOCK","100","1dd17b27570ae13a58a10ee0f1c95016e02257af7a9e481b61085a6eb9f62b4e"
"7501055901425","Alpura Caja Leche Alpura Deslactosada 1L/12P - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-leche-alpura-deslactosada-de-1lt-con-12-piezas-alpura","399","399","399","MXN","1","2026-08-17T07:29:06.669Z","IN_STOCK","100","f5a9b8ff60b028f6c3d3ba522112e80abde80b6a673391b8a8969ce78ceeef42"
"000231992","Member´s Mark Limpiador para baños y azulejos Member´s Mark 5L+1L - ZK","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/limpiador-para-banos-y-azulejos-member-s-mark-de-5-litros-con-atomizador-de-1-lt-member-s-mark-sc","279","279","279","MXN","1","2026-08-17T07:29:06.716Z","IN_STOCK","98","f7e1f4f7a8429ff30c72c268909e4915cd7a2ad2ee651cbb36fc546c4c407ee1"
"0041789001840","Maruchan Caja sopa Maruchan sabor pollo picante 12P/64G - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-sopa-maruchan-pollo-picante-64-grs-12-piezas","16.58","16.58","16.58","MXN","12","2026-08-17T07:29:06.762Z","IN_STOCK","100","40eb5e3a3a4f233317dfb95ddaacd301866fb63c55dfce777332eacae7b08e8d"
"7501035917316","MayoreoTotal Caja Crema Neutro Balance 450G/12P - SCG","Mayoreo Total México","supp-mayoreo-total","https://www.mayoreototal.mx/products/caja-crema-neutro-balance-sol-de-450-gr-con-12-piezas","2299","2299","2299","MXN","1","2026-08-17T07:29:06.816Z","IN_STOCK","100","3494f0d69cf11dbb48937f733d4dc0f1943e72af1638260d615e9380de14ac42"
"prod-1786950684056-qqq1","Click Abasto Salsa de soya 1L Puro Sabor","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/salsa-de-soya-1l-puro-sabor","89.9","89.9","89.9","MXN","1","2026-08-17T07:11:24.065Z","IN_STOCK","14","64398f80e4bae27341f6bb5239686da9847de65d67998189a65cb63a1490addd"
"prod-1786950684089-raqh","Click Abasto Arroz Morelos Azul","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/arroz-morelos-azul","47","47","47","MXN","1","2026-08-17T07:11:24.097Z","IN_STOCK","17","14566b34d87b836df646afc07bf05fff0a282599a38658f7db7da9d2c43ef23f"
"prod-1786950684123-3wrk","Click Abasto Queso Panela Caperucita (3.3 kg)","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-caperucita-3-3-kg","729.9","729.9","729.9","MXN","1","2026-08-17T07:11:24.131Z","IN_STOCK","90","3a127303370c3eaceeecb775b74ade5d5e8c12ef90fbfd89a60f5e6f4d801d18"
"prod-1786950684156-iwis","Abarrotes Piña en trozos Clemente Jacques 3 Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pina-en-trozos-clemente-jacques-3-kg","260","260","260","MXN","1","2026-08-17T07:29:14.325Z","IN_STOCK","97","251f4f5e4583b66e3b6fbd34d46e406ecf86c1596a8fe02c7468eb079d60dd81"
"4624","YAKULT Yakult Paquete 3 piezas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/yakult-paquete-25-piezas","10.05","10.05","10.05","MXN","25","2026-08-17T07:29:14.374Z","IN_STOCK","97","8e310060d3b8ccce2aeaac79266eb877a1b1b92ceddcdb60eb572a748ad2ce64"
"prod-1786950684221-0zys","Abarrotes Mole Verde Don Pancho 4 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mole-verde-don-pancho-5-kg","799","799","799","MXN","1","2026-08-17T07:29:14.423Z","IN_STOCK","97","ed18d1305f45deceec26801781763a717ce7753bc1cdcb80a4217ae3e3548220"
"prod-1786950684256-b73i","Click Abasto Vero Vampibrochas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/vero-vampibrochas","199","199","199","MXN","1","2026-08-17T07:11:24.264Z","IN_STOCK","90","ab58ff1b5ef4995c56fe95545b9f4ec8070c9c71894a3346518ff03dcccaa358"
"prod-1786950684290-ncmv","Click Abasto Aceite en Aerosol Pam original 340 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceite-en-aerosol-pam-170-g","149.9","149.9","149.9","MXN","1","2026-08-17T07:29:14.552Z","IN_STOCK","71","42e7b4eaf3b71818702e1b4022ddcef0d0aa27367fc846bac8938a23f7b52f16"
"prod-1786950684341-ukru","Click Abasto Champiñones Rebanados","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/champinones-rebanados","162","162","162","MXN","1","2026-08-17T07:11:24.352Z","IN_STOCK","90","46128cecb88a9de4929fc0ae79b2f59823cb3e29f907d89651bcfa64c3b69c82"
"prod-1786950684392-yc8u","Click Abasto Queso Panela Sello de Oro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-sello-de-oro","400","400","400","MXN","1","2026-08-17T07:11:24.419Z","IN_STOCK","29","96d9210cd9ed68bfc46c7be4b781ddecd93806ede6b0946fbe676c045b24e624"
"prod-1786950684442-49ri","Click Abasto Durazno en cubos Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-coktelero-3-kg","203","203","203","MXN","1","2026-08-17T07:11:24.450Z","IN_STOCK","90","c448c4c0c51c2ea73caee8988113a9ff27daf54a28bc782c98bb1b0015ee7f6c"
"prod-1786950684474-4u12","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-17T07:11:24.482Z","IN_STOCK","33","b5ef898f65acbec485ac9284f2b4bcdf5d0cecd56c23415afa270cb1456e889d"
"prod-1786950684505-sua5","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-17T07:11:24.512Z","IN_STOCK","33","903b88d30d16107f722545b3046da92018e50b48fbd8d9787ddad9aeb5cf9433"
"prod-1786950684535-kxrh","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-17T07:11:24.543Z","IN_STOCK","90","9639e80a53a2b779066e7caff4c0699f2432c0d6ec42ed81c3b534192a5ea2e4"
"prod-1786950684567-hsde","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-17T07:11:24.576Z","IN_STOCK","14","a611dd80096ae7b2ad31fbeb4c267af44b3e496f8f4c59c2ffd5c3455712e0e1"
"prod-1786950684604-gf5e","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-17T07:11:24.613Z","IN_STOCK","9","28fefca20cac4d3c38d3afc2548242d226a9a3a2f9f57c5208452fbf06b767ce"
"prod-1786950684645-89h5","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-17T07:11:24.657Z","IN_STOCK","90","033f075ea37514b3cd32c13c4b30cfaa1778a1451ee88ab23c9f5e7f9e516508"
"prod-1786950684691-62kb","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-17T07:11:24.700Z","IN_STOCK","14","f3d0e31edf7393e87d8d97c3023c30cad63de9ffff6f593914adcbc343a247c1"
"prod-1786950684727-k7tf","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-17T07:11:24.736Z","IN_STOCK","14","7adfcad6a6ecd919ff45aedae7987164759c32f152a1582a6e31543837d94844"
"prod-1786950684760-47bf","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-17T07:11:24.768Z","IN_STOCK","25","e7bf7887afe10ad0cbdff287a7a4ecbadbdf92e25ad44dd7e39e2403e51f67b4"
"prod-1786950684795-pgwf","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-17T07:11:24.804Z","IN_STOCK","18","7c791d3ea5cacabb6630747ad046de5fadd6037bf234c615e4ce8411c0a9ae88"
"prod-1786950684842-wdih","Click Abasto Polvoron, Caja con 12 paquetes de 37 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/polvoron-caja-con-12-paquetes-de-37-g","96","96","96","MXN","1","2026-08-17T07:11:24.851Z","IN_STOCK","43","7c4edc4d0887d1948eec4fab14ee5ddf42731e2d4da8f40941734c487b1093c6"
"prod-1786950684878-sha4","Click Abasto Barritas de Mora, Caja con 12 paquetes de 33.5 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/barritas-de-mora-caja-con-12-paquetes-de-33-5-g","96","96","96","MXN","1","2026-08-17T07:29:15.722Z","IN_STOCK","94","487a1fe19625368e60e5b899703630467fc0a024d656335b3c8bec684c6914ec"
"prod-1786950684912-t1hz","Click Abasto Canelitas, Caja con 12 Paquetes de 30 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/canelitas-caja-con-12-paquetes-de-30-g","96","96","96","MXN","1","2026-08-17T07:11:24.921Z","IN_STOCK","43","253eb49e8df5314b86a6f5c6d459884d1632f2292d259aa55f2bc922da2195f8"
"prod-1786950684948-8ztn","Bimbo Pan Molido Bimbo 5 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pan-molido-bimbo-5-kg","450","450","450","MXN","1","2026-08-17T07:29:15.847Z","IN_STOCK","97","bf2029e2adb5d4eec47f61ad1125fb2eacbc28b970135cff1d2c37630413bed2"
"prod-1786950684985-81z1","Click Abasto Queso Panela Alpino 3.2 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-alpino-3-2-kg","529.9","529.9","529.9","MXN","1","2026-08-17T07:11:24.993Z","IN_STOCK","33","eb40a4acd8be71d498236beb2a9b6558ffb2807900215b6b8fb8327f5fc79975"
"prod-1786950685019-bh80","Click Abasto Queso Panela Volcanes 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-volcanes-3-kg","541.32","541.32","541.32","MXN","1","2026-08-17T07:11:25.027Z","IN_STOCK","33","36b9baef890b95775a100f388bb3bb630bd2153b725e2e34e1448e47142894d7"
"prod-1786950685053-euzh","Click Abasto Ajo en Polvo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/ajo-en-polvo","71.3","71.3","71.3","MXN","1","2026-08-17T07:11:25.062Z","IN_STOCK","20","70d6c8e59167170f770ccfc57c33eaf4b6a728a95fd0c31ab9d51eb5f65f694c"
"prod-1786950685087-2xmo","Click Abasto Maiz Pozolero 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/maiz-pozolero-1-kg","38.9","38.9","38.9","MXN","1","2026-08-17T07:11:25.096Z","IN_STOCK","90","11ffb7a0f56f3d23b27be7d2164629b5d2ab0d3720559debcfdeafcc64727a6f"
"prod-1786950685123-s63y","Click Abasto Queso Crema Tulipanes","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-crema-tulipanes","350","350","350","MXN","1","2026-08-17T07:11:25.131Z","IN_STOCK","17","8f6874e293196142246c790fa9f34aeb17e341609c0ac86eca5e702c88793541"
"prod-1786950685158-zbbz","Click Abasto Queso Panela Menonita","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-menonita","350","350","350","MXN","1","2026-08-17T07:11:25.166Z","IN_STOCK","33","37751edcb6099dff842967e792f13885816f1d495e0d98d6126237e481281585"
"prod-1786950685192-qey5","Click Abasto Hamburguesa Taster Meats","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-taster-meats","299.99","299.99","299.99","MXN","1","2026-08-17T07:11:25.200Z","IN_STOCK","13","6212a58a3c8277eafc17db15ebdb2d25223e3bba5ff69192a24d2f76c7545064"
"prod-1786950685226-dmdv","Click Abasto Pepitoria 30 pz","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pepitoria-30-pz","5.23","5.23","5.23","MXN","30","2026-08-17T07:11:25.236Z","IN_STOCK","90","09180b4b443ac3eb1dac79505035641a99f4c93d5bd50ab8bd67bec41706b0dc"
"prod-1786950685263-7q7v","Click Abasto Pierna de Pollo Kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pierna-de-pollo-kg","110","110","110","MXN","1","2026-08-17T07:11:25.272Z","IN_STOCK","17","a0bb2d9408134b85af58f8f6bd55ab329b211da7079baa0c38bc2a3d561e39fa"
"prod-1786950685305-pzz5","Click Abasto Harina Integral 3 Estrellas kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/harina-integral-3-estrellas-kg","62.58","62.58","62.58","MXN","1","2026-08-17T07:11:25.315Z","IN_STOCK","13","d6532ad12c5de5fa95ef23ab0d31faadb0ed44ed1e6098f32eaf909058291068"
"prod-1786950685344-t258","Click Abasto Pulpa de Puerco en Trozos","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/pulpa-de-puerco-en-trozos","194.87","194.87","194.87","MXN","1","2026-08-17T07:11:25.354Z","IN_STOCK","14","86313eb57de161f7f06eb84d76a1ec51c04e17df027b95fef76634f9e66b9874"
"prod-1786950685384-qy7l","Click Abasto Grenetina a Granel (500 gr).","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-a-granel","99.9","99.9","99.9","MXN","1","2026-08-17T07:11:25.394Z","IN_STOCK","20","074b3ce892c16afd0a0a545a26b8fb5c4d6159f0ed8162d0d4c5c9ae368b1a59"
"prod-1786950685422-dx2w","Click Abasto Piquín kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/piquin-kg","70","70","70","MXN","1","2026-08-17T07:11:25.430Z","IN_STOCK","11","2b31ac1b8123daab145ccada1609c097a02ac6f45eb4a55aa7cecaccc9f91a0d"
"prod-1786950685458-x1ef","Click Abasto Grenetina en Polvo sin Sabor 28g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/grenetina-en-polvo-sin-sabor-28g","79.9","79.9","79.9","MXN","1","2026-08-17T07:29:16.937Z","IN_STOCK","71","af9ef81c95e108283bb8fcf1b3e0f26e3cede581a28829ba7727d020d7624233"
"prod-1786950685502-f7v3","Click Abasto Camarón Mediano sin Cabeza 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/camaron-mediano-sin-cabeza-500-g-1","250","250","250","MXN","1","2026-08-17T07:29:16.990Z","IN_STOCK","71","a9b14de5aec8bb3ff092cdc0cc01b0353e0574d517c3e8572b61bbed3a746ce1"
"prod-1786950685542-9njk","Click Abasto Paquete Salchicha Chero","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/paquete-salchicha-chero","218","218","218","MXN","1","2026-08-17T07:11:25.551Z","IN_STOCK","20","47e4e8c0916de015df91c7ddbd494b45792a2f7ec717cd142a41a92ad458aa2c"
"prod-1786950685577-8n0z","Click Abasto Tocino HM Ahumado Rebanado kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/tocino-hm-ahumado-rebanado-kg","239.99","239.99","239.99","MXN","1","2026-08-17T07:11:25.586Z","IN_STOCK","90","9268fd9b5ad18ebcd4c3f968ba2b1b443f4c8637e0a94007f26a757925b99b33"
"prod-1786950685612-4075","Click Abasto Manzana Red Delicious","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/manzana-red-delicious","59.99","59.99","59.99","MXN","1","2026-08-17T07:11:25.621Z","IN_STOCK","14","8a924a8c257e99f05052e4d1d75425d4e8121bd90239cf3a5eadf97e9ebc5fb9"
"prod-1786950685649-uv1h","Click Abasto Sandia sin Semilla kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/sandia-sin-semilla-kg","35","35","35","MXN","1","2026-08-17T07:11:25.658Z","IN_STOCK","11","8e1ee1fa01a4f8ae19baf7810bbae93c23f0fb14cc7d376a8750ff30c8aba6fe"
"prod-1786950685686-3fo6","Click Abasto Melon Valenciano por Kilo","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/melon-valenciano-por-kilo","74","74","74","MXN","1","2026-08-17T07:11:25.695Z","IN_STOCK","90","2dfcccc4d4f34261e3c39c2aeb0390ec8a3c5fc327c3f0ecbff408a56c3ba5ce"
"prod-1786950685720-w5aa","Click Abasto Oblea Mini, Paq con 12 Piezas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/oblea-mini-paq-con-12-piezas","4.33","4.33","4.33","MXN","12","2026-08-17T07:29:17.483Z","IN_STOCK","71","13f7a2088436fc93698d3b23a83bd0afb55e439755c824b4faeaaf0c4c11ffb8"
"prod-1786950685757-p7kk","Click Abasto Oblea miniatura 1 pza","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/oblea-miniatura-1-pza","5","5","5","MXN","1","2026-08-17T07:11:25.766Z","IN_STOCK","11","939b99ec0b94b4b51fb9a0ab658a6d6378f00d96189ffe7455308d64a4b94953"
"prod-1786950685796-6y4p","Click Abasto Chicharo Limpio kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/chicharo-limpio-kg","195","195","195","MXN","1","2026-08-17T07:11:25.805Z","IN_STOCK","90","43ebd1ef785412e0804ecb72d811c7aecfd9b564e5d33d96aa8ceaaa6963a8b8"
"3318","Alpura Leche Semidescremada Alpura 1 Litro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/leche-alpura-semidescremada","38","38","38","MXN","1","2026-08-17T07:29:17.715Z","IN_STOCK","75","c0844252cf311c31f5a8cba5c60da618a849f51a125f51e1a85eafeb9f25137f"
"prod-1786950685862-bmo7","Click Abasto Bote Knorr 1.5 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/bote-knorr-1-5-kg","299","299","299","MXN","1","2026-08-17T07:11:25.871Z","IN_STOCK","90","e3559b3d6be67d3ea62d78d691ee85bad1d488c2cecd194fb7d850a22defb740"
"prod-1786950699344-ywxp","Click Abasto Salsa de soya 1L Puro Sabor","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/salsa-de-soya-1l-puro-sabor","89.9","89.9","89.9","MXN","1","2026-08-17T07:11:39.354Z","IN_STOCK","67","ec7b1efb65e20182908b60e66b20f2030b036dd48aa67473516c4f4057dd6438"
"prod-1786950699379-meip","Click Abasto Arroz Morelos Azul","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/arroz-morelos-azul","47","47","47","MXN","1","2026-08-17T07:11:39.388Z","IN_STOCK","60","4b2d769e6df38c9bf32a53ab3cb8cdd1c0a87083aab3253a8f046fa553071b25"
"prod-1786950699409-e3yk","Click Abasto Queso Panela Caperucita (3.3 kg)","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-caperucita-3-3-kg","729.9","729.9","729.9","MXN","1","2026-08-17T07:11:39.419Z","IN_STOCK","60","1d4321f19f820d5497cdf5526c9d920a8b8ca6dc846b3316270ec6e621fdd6c3"
"prod-1786950699499-z2yt","Click Abasto Vero Vampibrochas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/vero-vampibrochas","199","199","199","MXN","1","2026-08-17T07:11:39.510Z","IN_STOCK","50","9b55c641f8192cd7f98cbaaffb6064045cd47f9a75afc6480fb24d49cb6ae7aa"
"prod-1786950699553-ug2j","Click Abasto Champiñones Rebanados","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/champinones-rebanados","162","162","162","MXN","1","2026-08-17T07:11:39.563Z","IN_STOCK","50","bdef1b31f1d780460281d068b6c6599f8eee0dae07525f598b81644a12a7058f"
"prod-1786950699584-td4o","Click Abasto Queso Panela Sello de Oro","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-panela-sello-de-oro","400","400","400","MXN","1","2026-08-17T07:11:39.594Z","IN_STOCK","67","708e19cea9e689772f296470b65358bae937603a4120b3aba0411c17d44f20d0"
"prod-1786950699614-mnyk","Click Abasto Durazno en cubos Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-coktelero-3-kg","203","203","203","MXN","1","2026-08-17T07:11:39.624Z","IN_STOCK","60","e84e82b84724e6d631d07965e8a909b860d4484054a117b79fdcfb08f58bc4af"
"prod-1786950699646-82ps","Click Abasto Durazno en mitades Coktelero 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-mitades-coktelero-3-kg","239","239","239","MXN","1","2026-08-17T07:11:39.656Z","IN_STOCK","60","78b24245b2b1ad556215a52e95fba7442182bc6a88c6eba89cd6023114790fbc"
"prod-1786950699679-3tcs","Click Abasto Durazno en cubos Astra 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/durazno-en-cubos-astra-3-kg","282","282","282","MXN","1","2026-08-17T07:11:39.690Z","IN_STOCK","60","13e0a6475f0a1c53334b4b89ecb838c86bedbd3d6199381a2a07a92945a15085"
"prod-1786950699712-dh1x","Click Abasto Filete de Pescado Tilapia","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/filete-de-pescado-blanco-del-nilo-1-kg","267","267","267","MXN","1","2026-08-17T07:11:39.723Z","IN_STOCK","60","5dbfcfed0cd107b53189cabfaf489ed4f92c95bc5f4925191101478fdca5ed97"
"prod-1786950699748-tc61","Click Abasto Hoja de Aguacate 250 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hoja-de-aguacate-250-g","49.9","49.9","49.9","MXN","1","2026-08-17T07:11:39.760Z","IN_STOCK","60","2d7953b5d3bf6b83c9dfd168077bce62093abd2b07a878d41766a7d1734cd83d"
"prod-1786950699783-tq0e","Carnes, Aves y Pescados Hamburguesa Estrella 40 pzas","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/hamburguesa-estrella-40-pzas","6.45","6.45","6.45","MXN","40","2026-08-17T07:11:39.794Z","IN_STOCK","50","674bc669cb0468afcee707d6235e15af582f1b0c9c33bcc3f986c91196cc66b6"
"prod-1786950699817-bo0e","Click Abasto Mostaza Bachi 3.8 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/mostaza-bachi-3-8-kg","159.4","159.4","159.4","MXN","1","2026-08-17T07:11:39.828Z","IN_STOCK","50","fe054689fcad58be211b6f37b2ae761f60743e924d28a3a9c71ea3ec5204ee7e"
"prod-1786950699854-s80q","Click Abasto Queso Oaxaca Diane 1 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/queso-oaxaca-diane-1-kg","250","250","250","MXN","1","2026-08-17T07:11:39.865Z","IN_STOCK","60","11f15c78a7be8f5624ba7005adc993522d3ed5659cd47cd3636cf83338b80a2e"
"prod-1786950699888-cpq7","Click Abasto Aceituna Verde Enlatada 3 kg","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/aceituna-verde-enlatada-3-kg","320","320","320","MXN","1","2026-08-17T07:11:39.899Z","IN_STOCK","60","a4e70ccf32ed5b6007e2fe5296de5330d515c130d960efda2375aa0af87ea237"
"prod-1786950699922-s169","Click Abasto Totopo 500 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/totopo-500-g","89.9","89.9","89.9","MXN","1","2026-08-17T07:11:39.932Z","IN_STOCK","50","481047ccd9b18734dd9f2a676d63c162f8b77af05cf5a0f0639ec9e9f4fcf168"
"prod-1786950699955-xqtf","Click Abasto Trikitrakes, Caja con 12 Paquetes de 34 g","Click Abasto CDMX","supp-click-abasto","https://clickabasto.com/products/trikitrakes-caja-con-12-paquetes-de-34-g","96","96","96","MXN","1","2026-08-17T07:11:39.965Z","IN_STOCK","67","a6de9bd27b3fc773b3de6d1816ad0549cbb4bd258fdec914edbbd2e0c86886fd"
